customer_id,month,acquisition_channel,region,age_band,account_tier,monthly_fee,joined_on_promo
185,2022-02,Outbound,Scotland,25-34,Silver,0,TRUE
186,2022-02,Online,Midlands,18-24,Silver,0,TRUE
187,2022-02,Comparison Site,North,65+,Silver,0,TRUE
188,2022-02,Comparison Site,North,18-24,Silver,11,FALSE
189,2022-02,Comparison Site,London,25-34,Classic,0,FALSE
190,2022-02,Comparison Site,Scotland,35-44,Classic,0,FALSE
191,2022-02,Branch,Scotland,65+,Gold,18,FALSE
192,2022-02,Outbound,South East,55-64,Classic,0,TRUE
193,2022-02,Comparison Site,North,35-44,Silver,11,FALSE
194,2022-02,Referral,North,65+,Gold,18,FALSE
195,2022-02,Broker/IFA,London,25-34,Gold,18,FALSE
196,2022-02,Branch,North,18-24,Gold,18,FALSE
197,2022-02,Referral,London,25-34,Platinum,28,FALSE
198,2022-02,Comparison Site,North,35-44,Silver,0,TRUE
199,2022-02,Broker/IFA,London,65+,Platinum,28,FALSE
201,2022-02,Comparison Site,South East,35-44,Classic,0,TRUE
202,2022-02,Outbound,North,25-34,Gold,18,FALSE
203,2022-02,Comparison Site,North,18-24,Silver,0,TRUE
204,2022-02,Comparison Site,London,25-34,Classic,0,FALSE
205,2022-02,Broker/IFA,North,45-54,Gold,18,FALSE
206,2022-02,Branch,North,25-34,Gold,18,FALSE
208,2022-02,Online,London,35-44,Silver,0,TRUE
209,2022-02,Online,Midlands,35-44,Classic,0,FALSE
210,2022-02,Comparison Site,London,35-44,Gold,0,TRUE
211,2022-02,Online,Scotland,55-64,Platinum,0,TRUE
212,2022-02,Online,Wales & NI,35-44,Platinum,0,TRUE
213,2022-02,Comparison Site,London,18-24,Silver,0,TRUE
214,2022-02,Online,London,35-44,Gold,0,TRUE
215,2022-02,Branch,North,55-64,Silver,11,FALSE
216,2022-02,Comparison Site,Wales & NI,45-54,Silver,11,FALSE
217,2022-02,Comparison Site,South East,35-44,Silver,11,FALSE
218,2022-02,Online,London,55-64,Classic,0,TRUE
219,2022-02,Comparison Site,London,18-24,Silver,11,FALSE
220,2022-02,Referral,Wales & NI,45-54,Silver,11,FALSE
221,2022-02,Outbound,Wales & NI,25-34,Classic,0,FALSE
222,2022-02,Broker/IFA,London,25-34,Platinum,0,TRUE
223,2022-02,Referral,North,35-44,Platinum,28,FALSE
224,2022-02,Outbound,Midlands,25-34,Silver,11,FALSE
225,2022-02,Outbound,South East,55-64,Classic,0,FALSE
226,2022-02,Outbound,Scotland,45-54,Classic,0,TRUE
227,2022-02,Online,Midlands,18-24,Gold,18,FALSE
229,2022-02,Comparison Site,London,18-24,Classic,0,TRUE
230,2022-02,Outbound,Midlands,18-24,Silver,11,FALSE
231,2022-02,Online,London,35-44,Silver,11,FALSE
232,2022-02,Branch,North,35-44,Classic,0,FALSE
233,2022-02,Referral,North,55-64,Silver,11,FALSE
234,2022-02,Branch,Midlands,25-34,Silver,11,FALSE
235,2022-02,Referral,Midlands,25-34,Platinum,0,TRUE
236,2022-02,Online,Wales & NI,25-34,Silver,0,TRUE
237,2022-02,Online,South East,25-34,Classic,0,FALSE
238,2022-02,Referral,London,55-64,Gold,18,FALSE
239,2022-02,Comparison Site,London,45-54,Gold,18,FALSE
240,2022-02,Branch,North,45-54,Gold,18,FALSE
241,2022-02,Comparison Site,London,35-44,Classic,0,TRUE
242,2022-02,Referral,London,45-54,Gold,18,FALSE
243,2022-02,Referral,Midlands,45-54,Classic,0,FALSE
244,2022-02,Comparison Site,North,55-64,Classic,0,FALSE
245,2022-02,Branch,South East,45-54,Silver,0,TRUE
246,2022-02,Branch,Wales & NI,55-64,Platinum,28,FALSE
247,2022-02,Outbound,South East,35-44,Gold,0,TRUE
248,2022-02,Online,London,45-54,Silver,0,TRUE
250,2022-02,Online,South East,35-44,Classic,0,TRUE
252,2022-02,Comparison Site,North,45-54,Silver,0,TRUE
253,2022-02,Outbound,South East,45-54,Gold,0,TRUE
254,2022-02,Branch,London,25-34,Classic,0,FALSE
255,2022-02,Comparison Site,Midlands,55-64,Silver,0,TRUE
256,2022-02,Online,London,35-44,Classic,0,FALSE
257,2022-02,Broker/IFA,South East,65+,Gold,18,FALSE
258,2022-02,Outbound,South East,45-54,Silver,11,FALSE
259,2022-02,Referral,London,35-44,Classic,0,FALSE
261,2022-02,Branch,London,45-54,Platinum,28,FALSE
262,2022-02,Online,Scotland,45-54,Platinum,28,FALSE
263,2022-02,Branch,Scotland,55-64,Platinum,0,TRUE
264,2022-02,Online,South East,25-34,Silver,0,TRUE
265,2022-02,Online,South East,45-54,Platinum,28,FALSE
266,2022-02,Online,North,35-44,Silver,0,TRUE
267,2022-02,Comparison Site,South East,35-44,Classic,0,TRUE
268,2022-02,Branch,South East,35-44,Platinum,28,FALSE
269,2022-02,Branch,Midlands,25-34,Classic,0,FALSE
270,2022-02,Branch,South East,65+,Platinum,28,FALSE
271,2022-02,Comparison Site,North,25-34,Silver,11,FALSE
272,2022-02,Outbound,South East,35-44,Gold,18,FALSE
273,2022-02,Outbound,Midlands,45-54,Classic,0,FALSE
274,2022-02,Comparison Site,London,35-44,Silver,0,TRUE
275,2022-02,Branch,North,35-44,Gold,0,TRUE
276,2022-02,Outbound,North,35-44,Classic,0,TRUE
277,2022-02,Branch,London,45-54,Gold,18,FALSE
278,2022-02,Referral,South East,35-44,Silver,11,FALSE
279,2022-02,Comparison Site,London,45-54,Gold,0,TRUE
280,2022-02,Online,Scotland,35-44,Classic,0,TRUE
281,2022-02,Comparison Site,North,45-54,Classic,0,TRUE
282,2022-02,Online,London,18-24,Gold,0,TRUE
283,2022-02,Online,South East,25-34,Silver,11,FALSE
284,2022-02,Branch,Wales & NI,35-44,Gold,18,FALSE
285,2022-02,Comparison Site,London,25-34,Classic,0,TRUE
286,2022-02,Referral,Midlands,45-54,Silver,11,FALSE
287,2022-02,Online,North,35-44,Silver,11,FALSE
288,2022-02,Branch,London,18-24,Classic,0,FALSE
289,2022-02,Online,Midlands,45-54,Silver,0,TRUE
290,2022-02,Online,Midlands,45-54,Silver,11,FALSE
291,2022-02,Online,London,35-44,Silver,11,FALSE
292,2022-02,Online,London,45-54,Classic,0,TRUE
293,2022-02,Branch,South East,25-34,Platinum,28,FALSE
294,2022-02,Online,London,45-54,Silver,11,FALSE
295,2022-02,Online,South East,35-44,Silver,11,FALSE
296,2022-02,Referral,London,45-54,Classic,0,FALSE
297,2022-02,Online,London,25-34,Classic,0,FALSE
298,2022-02,Online,Midlands,45-54,Classic,0,FALSE
299,2022-02,Branch,South East,25-34,Classic,0,TRUE
300,2022-02,Outbound,North,45-54,Gold,18,FALSE
301,2022-02,Comparison Site,South East,25-34,Classic,0,TRUE
302,2022-02,Referral,Scotland,65+,Gold,18,FALSE
303,2022-02,Referral,London,45-54,Gold,0,TRUE
304,2022-02,Comparison Site,South East,25-34,Classic,0,TRUE
305,2022-02,Branch,North,45-54,Silver,11,FALSE
306,2022-02,Branch,North,45-54,Gold,0,TRUE
307,2022-02,Comparison Site,Midlands,35-44,Classic,0,TRUE
308,2022-02,Outbound,North,25-34,Silver,11,FALSE
309,2022-02,Outbound,South East,25-34,Silver,11,FALSE
310,2022-02,Branch,South East,25-34,Platinum,28,FALSE
311,2022-02,Comparison Site,London,25-34,Classic,0,TRUE
312,2022-02,Comparison Site,Midlands,25-34,Silver,11,FALSE
313,2022-02,Outbound,London,45-54,Gold,18,FALSE
314,2022-02,Online,South East,35-44,Platinum,28,FALSE
315,2022-02,Comparison Site,South East,35-44,Silver,0,TRUE
316,2022-02,Branch,South East,35-44,Gold,18,FALSE
317,2022-02,Comparison Site,Midlands,45-54,Classic,0,TRUE
318,2022-02,Referral,South East,35-44,Gold,18,FALSE
319,2022-02,Comparison Site,North,55-64,Classic,0,TRUE
320,2022-02,Referral,London,55-64,Silver,11,FALSE
321,2022-02,Branch,London,35-44,Silver,11,FALSE
322,2022-02,Online,North,55-64,Gold,18,FALSE
323,2022-02,Comparison Site,South East,25-34,Classic,0,FALSE
324,2022-02,Outbound,South East,25-34,Classic,0,TRUE
325,2022-02,Online,South East,25-34,Classic,0,FALSE
326,2022-02,Comparison Site,North,25-34,Classic,0,TRUE
327,2022-02,Branch,London,35-44,Platinum,28,FALSE
328,2022-02,Comparison Site,London,35-44,Silver,0,TRUE
329,2022-02,Referral,London,35-44,Silver,0,TRUE
330,2022-02,Referral,Scotland,55-64,Gold,0,TRUE
331,2022-02,Branch,London,25-34,Classic,0,FALSE
332,2022-02,Comparison Site,Midlands,18-24,Classic,0,TRUE
333,2022-02,Comparison Site,Wales & NI,18-24,Classic,0,FALSE
334,2022-02,Outbound,London,25-34,Classic,0,TRUE
335,2022-02,Referral,Midlands,45-54,Classic,0,FALSE
336,2022-02,Comparison Site,London,65+,Classic,0,FALSE
337,2022-02,Online,South East,45-54,Silver,11,FALSE
338,2022-02,Referral,Midlands,25-34,Silver,11,FALSE
339,2022-02,Comparison Site,North,45-54,Silver,0,TRUE
340,2022-02,Branch,Scotland,55-64,Silver,11,FALSE
341,2022-02,Outbound,Wales & NI,25-34,Silver,0,TRUE
342,2022-02,Referral,London,35-44,Gold,18,FALSE
343,2022-02,Referral,London,45-54,Silver,0,TRUE
344,2022-02,Online,London,65+,Silver,0,TRUE
345,2022-02,Broker/IFA,London,55-64,Gold,18,FALSE
346,2022-02,Comparison Site,Wales & NI,35-44,Classic,0,TRUE
347,2022-02,Online,South East,25-34,Classic,0,TRUE
348,2022-02,Outbound,North,25-34,Classic,0,TRUE
349,2022-02,Online,Midlands,35-44,Gold,0,TRUE
350,2022-02,Online,Midlands,25-34,Silver,11,FALSE
351,2022-02,Online,Wales & NI,35-44,Silver,11,FALSE
352,2022-02,Online,London,45-54,Gold,18,FALSE
353,2022-02,Branch,South East,55-64,Gold,18,FALSE
354,2022-02,Online,North,55-64,Silver,0,TRUE
355,2022-02,Online,Midlands,65+,Gold,0,TRUE
356,2022-02,Branch,London,55-64,Platinum,28,FALSE
357,2022-02,Comparison Site,South East,18-24,Silver,0,TRUE
358,2022-02,Referral,Wales & NI,45-54,Platinum,28,FALSE
359,2022-02,Outbound,North,18-24,Silver,11,FALSE
360,2022-02,Comparison Site,London,35-44,Silver,0,TRUE
361,2022-02,Outbound,London,35-44,Gold,0,TRUE
362,2022-02,Referral,North,18-24,Classic,0,TRUE
363,2022-02,Comparison Site,London,55-64,Gold,18,FALSE
364,2022-02,Online,London,65+,Silver,11,FALSE
365,2022-02,Comparison Site,South East,25-34,Silver,0,TRUE
366,2022-02,Broker/IFA,South East,65+,Silver,11,FALSE
367,2022-02,Broker/IFA,South East,25-34,Gold,18,FALSE
368,2022-02,Comparison Site,Scotland,25-34,Classic,0,FALSE
369,2022-02,Referral,North,25-34,Classic,0,FALSE
370,2022-02,Broker/IFA,North,25-34,Silver,11,FALSE
371,2022-02,Comparison Site,London,25-34,Classic,0,FALSE
372,2022-02,Comparison Site,South East,25-34,Gold,18,FALSE
373,2022-02,Branch,Wales & NI,55-64,Silver,0,TRUE
374,2022-02,Comparison Site,Midlands,35-44,Silver,11,FALSE
375,2022-02,Comparison Site,London,55-64,Classic,0,TRUE
376,2022-02,Branch,Scotland,55-64,Classic,0,FALSE
377,2022-02,Outbound,Midlands,35-44,Silver,11,FALSE
378,2022-02,Comparison Site,Scotland,25-34,Silver,11,FALSE
379,2022-02,Comparison Site,Midlands,25-34,Gold,0,TRUE
380,2022-02,Branch,London,55-64,Classic,0,FALSE
381,2022-02,Referral,Midlands,55-64,Gold,0,TRUE
382,2022-02,Online,South East,55-64,Classic,0,TRUE
383,2022-02,Outbound,Wales & NI,25-34,Classic,0,FALSE
384,2022-02,Outbound,Midlands,45-54,Silver,0,TRUE
385,2022-02,Comparison Site,London,18-24,Classic,0,TRUE
386,2022-02,Online,Wales & NI,45-54,Classic,0,TRUE
387,2022-02,Referral,London,25-34,Silver,11,FALSE
388,2022-02,Branch,South East,35-44,Gold,18,FALSE
389,2022-02,Online,North,35-44,Silver,0,TRUE
390,2022-02,Referral,North,45-54,Gold,18,FALSE
391,2022-02,Comparison Site,London,25-34,Silver,0,TRUE
392,2022-02,Comparison Site,North,35-44,Classic,0,TRUE
393,2022-02,Comparison Site,Wales & NI,65+,Silver,0,TRUE
394,2022-02,Referral,South East,35-44,Gold,18,FALSE
395,2022-02,Branch,Wales & NI,45-54,Platinum,28,FALSE
396,2022-02,Outbound,London,25-34,Gold,0,TRUE
397,2022-02,Referral,London,18-24,Gold,18,FALSE
398,2022-02,Comparison Site,London,55-64,Classic,0,TRUE
399,2022-02,Comparison Site,Midlands,35-44,Classic,0,TRUE
400,2022-02,Online,London,25-34,Classic,0,FALSE
401,2022-02,Comparison Site,Scotland,35-44,Classic,0,FALSE
402,2022-02,Referral,Midlands,45-54,Classic,0,FALSE
403,2022-02,Comparison Site,South East,18-24,Silver,11,FALSE
404,2022-02,Referral,South East,25-34,Gold,0,TRUE
405,2022-02,Outbound,Wales & NI,45-54,Gold,0,TRUE
406,2022-02,Outbound,Wales & NI,45-54,Silver,0,TRUE
407,2022-02,Comparison Site,London,35-44,Classic,0,TRUE
408,2022-02,Online,Scotland,55-64,Gold,18,FALSE
409,2022-02,Referral,Wales & NI,45-54,Platinum,0,TRUE
410,2022-02,Comparison Site,Midlands,18-24,Silver,0,TRUE
411,2022-02,Online,London,25-34,Classic,0,FALSE
412,2022-02,Online,North,35-44,Platinum,0,TRUE
413,2022-02,Outbound,London,65+,Classic,0,TRUE
414,2022-02,Comparison Site,South East,35-44,Silver,0,TRUE
415,2022-02,Outbound,London,25-34,Silver,0,TRUE
416,2022-02,Online,London,18-24,Classic,0,FALSE
417,2022-02,Broker/IFA,South East,45-54,Silver,11,FALSE
418,2022-02,Outbound,London,18-24,Silver,11,FALSE
419,2022-02,Outbound,Midlands,25-34,Silver,0,TRUE
420,2022-02,Comparison Site,Midlands,55-64,Classic,0,TRUE
421,2022-02,Branch,South East,45-54,Classic,0,FALSE
422,2022-02,Outbound,Midlands,18-24,Classic,0,FALSE
423,2022-02,Outbound,London,45-54,Classic,0,FALSE
424,2022-02,Branch,London,25-34,Classic,0,FALSE
425,2022-02,Online,North,55-64,Silver,11,FALSE
426,2022-02,Comparison Site,South East,65+,Classic,0,TRUE
427,2022-02,Comparison Site,South East,35-44,Silver,0,TRUE
428,2022-02,Comparison Site,London,55-64,Classic,0,TRUE
429,2022-02,Online,London,25-34,Gold,0,TRUE
430,2022-02,Online,South East,45-54,Gold,18,FALSE
431,2022-02,Outbound,Midlands,18-24,Classic,0,FALSE
432,2022-02,Comparison Site,South East,25-34,Classic,0,TRUE
433,2022-02,Comparison Site,North,35-44,Gold,0,TRUE
434,2022-02,Referral,Wales & NI,25-34,Platinum,28,FALSE
435,2022-02,Referral,Midlands,25-34,Classic,0,FALSE
436,2022-02,Referral,North,55-64,Silver,11,FALSE
437,2022-02,Outbound,London,25-34,Platinum,0,TRUE
438,2022-02,Outbound,North,25-34,Silver,0,TRUE
439,2022-02,Comparison Site,South East,18-24,Silver,11,FALSE
440,2022-02,Outbound,North,18-24,Gold,18,FALSE
441,2022-02,Referral,South East,45-54,Platinum,28,FALSE
442,2022-02,Branch,South East,35-44,Platinum,28,FALSE
443,2022-02,Outbound,South East,45-54,Classic,0,TRUE
444,2022-02,Outbound,South East,35-44,Silver,11,FALSE
445,2022-02,Referral,Scotland,18-24,Classic,0,TRUE
446,2022-02,Comparison Site,Midlands,35-44,Classic,0,TRUE
447,2022-02,Outbound,North,18-24,Silver,11,FALSE
448,2022-02,Branch,Scotland,65+,Platinum,28,FALSE
449,2022-02,Branch,London,18-24,Platinum,28,FALSE
450,2022-02,Comparison Site,London,35-44,Silver,11,FALSE
451,2022-02,Online,London,65+,Classic,0,TRUE
452,2022-02,Branch,Midlands,35-44,Silver,11,FALSE
453,2022-02,Comparison Site,Scotland,55-64,Classic,0,TRUE
454,2022-02,Comparison Site,London,55-64,Silver,0,TRUE
455,2022-02,Comparison Site,South East,25-34,Silver,0,TRUE
456,2022-02,Branch,Midlands,18-24,Gold,0,TRUE
457,2022-02,Branch,Scotland,18-24,Silver,11,FALSE
458,2022-02,Broker/IFA,London,35-44,Gold,18,FALSE
459,2022-02,Online,London,65+,Platinum,0,TRUE
460,2022-02,Branch,Wales & NI,45-54,Silver,11,FALSE
461,2022-02,Online,North,18-24,Silver,0,TRUE
462,2022-02,Branch,Midlands,35-44,Classic,0,FALSE
463,2022-02,Comparison Site,South East,35-44,Silver,0,TRUE
464,2022-02,Referral,Scotland,45-54,Gold,18,FALSE
465,2022-02,Outbound,London,55-64,Gold,0,TRUE
466,2022-02,Online,London,18-24,Gold,0,TRUE
467,2022-02,Comparison Site,Midlands,45-54,Silver,0,TRUE
468,2022-02,Outbound,Scotland,35-44,Classic,0,FALSE
469,2022-02,Outbound,North,25-34,Classic,0,TRUE
470,2022-02,Branch,Wales & NI,18-24,Classic,0,FALSE
471,2022-02,Branch,North,45-54,Gold,18,FALSE
472,2022-02,Comparison Site,London,45-54,Silver,0,TRUE
473,2022-02,Referral,Midlands,35-44,Silver,11,FALSE
474,2022-02,Online,Midlands,25-34,Classic,0,FALSE
475,2022-02,Branch,Scotland,55-64,Gold,18,FALSE
476,2022-02,Referral,South East,35-44,Silver,11,FALSE
477,2022-02,Outbound,London,65+,Platinum,28,FALSE
478,2022-02,Online,London,35-44,Platinum,28,FALSE
479,2022-02,Outbound,South East,65+,Classic,0,FALSE
480,2022-02,Branch,North,25-34,Classic,0,FALSE
481,2022-02,Comparison Site,London,18-24,Silver,0,TRUE
482,2022-02,Branch,Wales & NI,55-64,Silver,11,FALSE
483,2022-02,Online,Midlands,25-34,Silver,0,TRUE
484,2022-02,Referral,Midlands,25-34,Gold,18,FALSE
485,2022-02,Comparison Site,Midlands,35-44,Classic,0,FALSE
486,2022-02,Online,North,35-44,Classic,0,TRUE
487,2022-02,Referral,North,35-44,Gold,18,FALSE
488,2022-02,Comparison Site,London,45-54,Classic,0,FALSE
489,2022-02,Online,South East,18-24,Classic,0,FALSE
490,2022-02,Comparison Site,South East,35-44,Silver,11,FALSE
491,2022-02,Branch,Scotland,45-54,Platinum,0,TRUE
492,2022-02,Branch,South East,25-34,Gold,18,FALSE
493,2022-02,Branch,Wales & NI,45-54,Silver,11,FALSE
494,2022-02,Comparison Site,South East,45-54,Classic,0,TRUE
495,2022-02,Comparison Site,London,35-44,Silver,11,FALSE
496,2022-02,Online,Wales & NI,25-34,Silver,11,FALSE
497,2022-02,Online,South East,35-44,Silver,0,TRUE
498,2022-02,Comparison Site,Scotland,35-44,Silver,0,TRUE
499,2022-02,Referral,Midlands,25-34,Classic,0,FALSE
500,2022-02,Referral,Midlands,45-54,Platinum,0,TRUE
501,2022-02,Referral,Wales & NI,18-24,Silver,11,FALSE
502,2022-02,Referral,South East,18-24,Platinum,28,FALSE
503,2022-02,Online,Scotland,55-64,Classic,0,TRUE
504,2022-02,Comparison Site,Wales & NI,25-34,Classic,0,TRUE
505,2022-02,Comparison Site,South East,25-34,Classic,0,TRUE
506,2022-02,Comparison Site,South East,35-44,Silver,11,FALSE
507,2022-02,Online,South East,35-44,Silver,11,FALSE
508,2022-02,Online,North,35-44,Gold,18,FALSE
509,2022-02,Online,London,45-54,Classic,0,TRUE
510,2022-02,Online,London,18-24,Silver,11,FALSE
511,2022-02,Branch,Scotland,35-44,Gold,0,TRUE
512,2022-02,Online,North,65+,Platinum,28,FALSE
513,2022-02,Broker/IFA,South East,18-24,Silver,11,FALSE
514,2022-02,Online,London,35-44,Gold,0,TRUE
515,2022-02,Referral,North,55-64,Silver,0,TRUE
516,2022-02,Comparison Site,North,25-34,Silver,11,FALSE
517,2022-02,Online,South East,65+,Silver,0,TRUE
518,2022-02,Branch,South East,35-44,Platinum,28,FALSE
519,2022-02,Outbound,South East,35-44,Gold,0,TRUE
520,2022-02,Online,London,65+,Classic,0,TRUE
521,2022-02,Outbound,North,25-34,Classic,0,TRUE
522,2022-02,Outbound,South East,18-24,Platinum,28,FALSE
523,2022-02,Broker/IFA,London,35-44,Gold,18,FALSE
524,2022-02,Comparison Site,London,18-24,Classic,0,TRUE
525,2022-02,Branch,Midlands,35-44,Platinum,28,FALSE
526,2022-02,Online,Midlands,45-54,Gold,18,FALSE
527,2022-02,Comparison Site,South East,45-54,Classic,0,FALSE
528,2022-02,Outbound,Wales & NI,65+,Classic,0,TRUE
529,2022-02,Referral,London,25-34,Gold,18,FALSE
530,2022-02,Online,London,35-44,Silver,11,FALSE
531,2022-02,Branch,Wales & NI,65+,Gold,18,FALSE
532,2022-02,Referral,London,18-24,Gold,0,TRUE
533,2022-02,Branch,South East,25-34,Classic,0,FALSE
534,2022-02,Branch,Wales & NI,25-34,Silver,11,FALSE
535,2022-02,Outbound,Wales & NI,25-34,Platinum,0,TRUE
536,2022-02,Online,North,65+,Platinum,0,TRUE
537,2022-02,Comparison Site,South East,45-54,Silver,0,TRUE
538,2022-02,Online,South East,35-44,Platinum,28,FALSE
539,2022-02,Branch,London,45-54,Platinum,28,FALSE
540,2022-02,Comparison Site,South East,18-24,Classic,0,FALSE
541,2022-02,Comparison Site,North,35-44,Classic,0,TRUE
542,2022-02,Branch,South East,45-54,Platinum,28,FALSE
543,2022-02,Comparison Site,Scotland,25-34,Silver,0,TRUE
544,2022-02,Branch,Midlands,25-34,Gold,18,FALSE
545,2022-02,Outbound,Scotland,35-44,Gold,0,TRUE
546,2022-02,Online,Wales & NI,35-44,Silver,11,FALSE
547,2022-02,Branch,South East,18-24,Platinum,28,FALSE
548,2022-02,Branch,London,55-64,Gold,18,FALSE
549,2022-02,Outbound,South East,55-64,Classic,0,TRUE
550,2022-02,Broker/IFA,London,45-54,Gold,0,TRUE
551,2022-02,Broker/IFA,Midlands,45-54,Classic,0,FALSE
552,2022-02,Branch,Wales & NI,35-44,Gold,18,FALSE
553,2022-02,Online,Midlands,18-24,Silver,0,TRUE
554,2022-02,Online,Midlands,35-44,Platinum,0,TRUE
555,2022-02,Online,London,35-44,Gold,0,TRUE
556,2022-02,Outbound,Midlands,35-44,Classic,0,FALSE
557,2022-02,Outbound,London,45-54,Classic,0,TRUE
558,2022-02,Comparison Site,North,45-54,Gold,0,TRUE
559,2022-02,Branch,Scotland,45-54,Gold,0,TRUE
560,2022-02,Online,South East,45-54,Silver,11,FALSE
561,2022-02,Comparison Site,Wales & NI,35-44,Gold,0,TRUE
562,2022-02,Comparison Site,North,25-34,Silver,0,TRUE
563,2022-02,Comparison Site,Scotland,65+,Silver,11,FALSE
564,2022-02,Comparison Site,South East,25-34,Classic,0,FALSE
565,2022-02,Outbound,North,35-44,Gold,18,FALSE
566,2022-02,Online,Wales & NI,55-64,Silver,11,FALSE
567,2022-02,Comparison Site,South East,25-34,Silver,11,FALSE
568,2022-02,Online,Midlands,25-34,Classic,0,TRUE
569,2022-02,Comparison Site,Wales & NI,65+,Silver,0,TRUE
570,2022-02,Comparison Site,South East,25-34,Silver,0,TRUE
571,2022-02,Outbound,North,35-44,Gold,0,TRUE
572,2022-02,Branch,Wales & NI,65+,Platinum,28,FALSE
573,2022-02,Online,Wales & NI,35-44,Silver,0,TRUE
574,2022-02,Outbound,Wales & NI,45-54,Classic,0,FALSE
575,2022-02,Online,Midlands,25-34,Classic,0,FALSE
1,2022-03,Comparison Site,Scotland,25-34,Classic,0,FALSE
2,2022-03,Online,London,55-64,Silver,11,FALSE
3,2022-03,Branch,South East,25-34,Platinum,28,FALSE
4,2022-03,Referral,London,25-34,Silver,0,TRUE
5,2022-03,Comparison Site,South East,35-44,Silver,11,FALSE
6,2022-03,Branch,South East,35-44,Gold,18,FALSE
7,2022-03,Outbound,Scotland,45-54,Silver,11,FALSE
8,2022-03,Online,South East,45-54,Silver,11,FALSE
9,2022-03,Online,North,35-44,Silver,11,FALSE
10,2022-03,Broker/IFA,Scotland,18-24,Gold,0,TRUE
11,2022-03,Comparison Site,South East,18-24,Classic,0,TRUE
12,2022-03,Referral,Scotland,18-24,Gold,18,FALSE
13,2022-03,Comparison Site,London,25-34,Classic,0,TRUE
14,2022-03,Online,Midlands,45-54,Silver,11,FALSE
16,2022-03,Comparison Site,London,25-34,Classic,0,TRUE
18,2022-03,Comparison Site,London,45-54,Classic,0,TRUE
19,2022-03,Broker/IFA,South East,55-64,Platinum,28,FALSE
20,2022-03,Broker/IFA,Scotland,55-64,Silver,11,FALSE
21,2022-03,Referral,Midlands,35-44,Silver,11,FALSE
22,2022-03,Broker/IFA,London,55-64,Platinum,28,FALSE
23,2022-03,Online,North,35-44,Silver,11,FALSE
24,2022-03,Broker/IFA,North,55-64,Platinum,28,FALSE
25,2022-03,Branch,North,45-54,Silver,0,TRUE
26,2022-03,Branch,Midlands,35-44,Silver,11,FALSE
27,2022-03,Online,North,25-34,Silver,11,FALSE
28,2022-03,Comparison Site,London,45-54,Silver,0,TRUE
29,2022-03,Comparison Site,Wales & NI,45-54,Gold,18,FALSE
30,2022-03,Referral,North,65+,Classic,0,FALSE
32,2022-03,Referral,Scotland,45-54,Gold,18,FALSE
33,2022-03,Online,London,55-64,Platinum,0,TRUE
