signup_month,last_active,tenure_months,channel,age_band,region,first_plan,last_plan,total_revenue,max_paid,joined_on_promo,ever_paid,churned,reason_code
2022-02,2024-12,35,Branch,45-54,North,Gold,Gold,424,18,True,True,False,
2022-02,2024-12,35,Comparison Site,35-44,Midlands,Classic,Classic,0,0,True,False,False,
2022-02,2024-12,35,Outbound,25-34,North,Silver,Platinum,693,28,False,True,False,
2022-02,2022-12,11,Outbound,25-34,South East,Silver,Silver,121,11,False,True,True,Moved abroad
2022-02,2023-02,13,Branch,25-34,South East,Platinum,Gold,244,28,False,True,True,Fees too high
2022-02,2022-04,3,Comparison Site,25-34,London,Classic,Classic,0,0,True,False,True,
2022-02,2024-12,35,Comparison Site,25-34,Midlands,Silver,Classic,198,11,False,True,False,
2022-02,2024-12,35,Outbound,45-54,London,Gold,Gold,650,28,False,True,False,
2022-02,2024-03,26,Online,35-44,South East,Platinum,Platinum,728,28,False,True,True,Poor service
2022-02,2024-12,35,Comparison Site,35-44,South East,Silver,Gold,682,28,True,True,False,
2022-02,2024-12,35,Branch,35-44,South East,Gold,Platinum,780,28,False,True,False,
2022-02,2022-05,4,Comparison Site,45-54,Midlands,Classic,Classic,0,0,True,False,True,
2022-02,2024-12,35,Referral,35-44,South East,Gold,Platinum,930,28,False,True,False,
2022-02,2024-12,35,Comparison Site,55-64,North,Classic,Gold,333,18,True,True,False,
2022-02,2023-08,19,Referral,55-64,London,Silver,Classic,99,11,False,True,True,
2022-02,2024-12,35,Branch,35-44,London,Silver,Gold,683,28,False,True,False,
2022-02,2024-05,28,Online,55-64,North,Gold,Gold,504,18,False,True,True,Moved abroad
2022-02,2024-12,35,Comparison Site,25-34,South East,Classic,Gold,497,18,False,True,False,
2022-02,2024-02,25,Outbound,25-34,South East,Classic,Classic,0,0,True,False,True,
2022-02,2023-06,17,Online,25-34,South East,Classic,Gold,204,18,False,True,True,Bereavement
2022-02,2022-09,8,Comparison Site,25-34,North,Classic,Classic,0,0,True,False,True,
2022-02,2024-12,35,Branch,35-44,London,Platinum,Gold,820,28,False,True,False,
2022-02,2022-11,10,Comparison Site,35-44,London,Silver,Silver,44,11,True,True,True,
2022-02,2022-07,6,Referral,35-44,London,Silver,Gold,0,0,True,False,True,Switched provider
2022-02,2024-12,35,Referral,55-64,Scotland,Gold,Gold,692,28,True,True,False,
2022-02,2024-12,35,Branch,25-34,London,Classic,Gold,563,18,False,True,False,
2022-02,2022-08,7,Comparison Site,18-24,Midlands,Classic,Classic,0,0,True,False,True,Fees too high
2022-02,2022-04,3,Comparison Site,18-24,Wales & NI,Classic,Classic,0,0,False,False,True,
2022-02,2022-08,7,Outbound,25-34,London,Classic,Classic,0,0,True,False,True,
2022-02,2022-02,1,Referral,45-54,Midlands,Classic,Classic,0,0,False,False,True,
2022-02,2022-06,5,Comparison Site,65+,London,Classic,Classic,0,0,False,False,True,Unknown
2022-02,2024-12,35,Online,45-54,South East,Silver,Classic,143,11,False,True,False,
2022-02,2024-12,35,Referral,25-34,Midlands,Silver,Gold,427,18,False,True,False,
2022-02,2022-03,2,Comparison Site,45-54,North,Silver,Silver,0,0,True,False,True,Fees too high
2022-02,2024-12,35,Branch,55-64,Scotland,Silver,Silver,363,11,False,True,False,
2022-02,2022-08,7,Outbound,25-34,Wales & NI,Silver,Silver,11,11,True,True,True,Fees too high
2022-02,2024-12,35,Referral,35-44,London,Gold,Gold,630,18,False,True,False,
2022-02,2024-12,35,Referral,45-54,London,Silver,Gold,522,18,True,True,False,
2022-02,2024-10,33,Online,65+,London,Silver,Silver,297,11,True,True,True,Poor service
2022-02,2024-12,35,Broker/IFA,55-64,London,Gold,Platinum,710,28,False,True,False,
2022-02,2022-02,1,Comparison Site,35-44,Wales & NI,Classic,Classic,0,0,True,False,True,
2022-02,2024-12,35,Online,25-34,South East,Classic,Silver,55,11,True,True,False,
2022-02,2022-02,1,Outbound,25-34,North,Classic,Classic,0,0,True,False,True,Fees too high
2022-02,2024-07,30,Online,35-44,Midlands,Gold,Gold,432,18,True,True,True,Moved abroad
2022-02,2022-06,5,Online,25-34,Midlands,Silver,Silver,55,11,False,True,True,Poor service
2022-02,2022-03,2,Online,35-44,Wales & NI,Silver,Silver,22,11,False,True,True,
2022-02,2022-04,3,Online,45-54,London,Gold,Gold,54,18,False,True,True,Bereavement
2022-02,2024-12,35,Branch,55-64,South East,Gold,Gold,630,18,False,True,False,
2022-02,2022-06,5,Online,55-64,North,Silver,Silver,0,0,True,False,True,
2022-02,2024-12,35,Online,65+,Midlands,Gold,Platinum,692,28,True,True,False,
2022-02,2024-12,35,Branch,55-64,London,Platinum,Platinum,980,28,False,True,False,
2022-02,2022-12,11,Comparison Site,18-24,South East,Silver,Silver,55,11,True,True,True,
2022-02,2024-12,35,Referral,45-54,Wales & NI,Platinum,Platinum,940,28,False,True,False,
2022-02,2023-05,16,Outbound,18-24,North,Silver,Classic,22,11,False,True,True,
2022-02,2023-02,13,Comparison Site,35-44,London,Silver,Silver,77,11,True,True,True,Fees too high
2022-02,2023-04,15,Outbound,35-44,London,Gold,Silver,141,18,True,True,True,Fees too high
2022-02,2022-08,7,Referral,18-24,North,Classic,Classic,0,0,True,False,True,
2022-02,2024-12,35,Comparison Site,55-64,London,Gold,Gold,546,18,False,True,False,
2022-02,2022-12,11,Online,65+,London,Silver,Gold,163,18,False,True,True,Poor service
2022-02,2022-08,7,Comparison Site,25-34,South East,Silver,Silver,11,11,True,True,True,Switched provider
2022-02,2022-03,2,Broker/IFA,65+,South East,Silver,Silver,22,11,False,True,True,Unknown
2022-02,2024-12,35,Broker/IFA,25-34,South East,Gold,Platinum,720,28,False,True,False,
2022-02,2022-03,2,Comparison Site,25-34,Scotland,Classic,Classic,0,0,False,False,True,
2022-02,2024-12,35,Referral,25-34,North,Classic,Gold,135,18,False,True,False,
2022-02,2024-12,35,Broker/IFA,25-34,North,Silver,Gold,388,18,False,True,False,
2022-02,2023-09,20,Comparison Site,25-34,London,Classic,Classic,0,0,False,False,True,Poor service
2022-02,2024-12,35,Comparison Site,25-34,South East,Gold,Gold,630,18,False,True,False,
2022-02,2022-07,6,Branch,55-64,Wales & NI,Silver,Gold,0,0,True,False,True,Unknown
2022-02,2022-04,3,Comparison Site,35-44,Midlands,Silver,Silver,33,11,False,True,True,Fees too high
2022-02,2022-02,1,Comparison Site,55-64,London,Classic,Classic,0,0,True,False,True,Fees too high
2022-02,2024-12,35,Branch,55-64,Scotland,Classic,Classic,0,0,False,False,False,Unknown
2022-02,2024-12,35,Outbound,35-44,Midlands,Silver,Silver,385,11,False,True,False,
2022-02,2024-12,35,Comparison Site,25-34,Scotland,Silver,Classic,231,11,False,True,False,
2022-02,2022-02,1,Comparison Site,25-34,Midlands,Gold,Gold,0,0,True,False,True,Unhappy with perks
2022-02,2024-08,31,Branch,55-64,London,Classic,Platinum,360,28,False,True,True,
2022-02,2024-12,35,Referral,55-64,Midlands,Gold,Silver,576,28,True,True,False,
2022-02,2022-04,3,Online,55-64,South East,Classic,Classic,0,0,True,False,True,Poor service
2022-02,2022-05,4,Outbound,25-34,Wales & NI,Classic,Classic,0,0,False,False,True,Moved abroad
2022-02,2023-10,21,Outbound,45-54,Midlands,Silver,Silver,165,11,True,True,True,Unknown
2022-02,2022-02,1,Comparison Site,18-24,London,Classic,Classic,0,0,True,False,True,
2022-02,2022-06,5,Online,45-54,Wales & NI,Classic,Classic,0,0,True,False,True,Unknown
2022-02,2022-02,1,Referral,25-34,London,Silver,Silver,11,11,False,True,True,
2022-02,2022-05,4,Branch,35-44,South East,Gold,Gold,72,18,False,True,True,
2022-02,2023-03,14,Online,35-44,North,Silver,Silver,88,11,True,True,True,Fees too high
2022-02,2024-12,35,Referral,45-54,North,Gold,Gold,490,18,False,True,False,
2022-02,2023-01,12,Comparison Site,25-34,London,Silver,Silver,66,11,True,True,True,Unknown
2022-02,2022-02,1,Comparison Site,35-44,North,Classic,Classic,0,0,True,False,True,Poor service
2022-02,2023-01,12,Comparison Site,65+,Wales & NI,Silver,Silver,66,11,True,True,True,Moved abroad
2022-02,2024-12,35,Referral,35-44,South East,Gold,Platinum,670,28,False,True,False,
2022-02,2024-12,35,Branch,45-54,Wales & NI,Platinum,Platinum,980,28,False,True,False,
2022-02,2022-08,7,Outbound,25-34,London,Gold,Gold,18,18,True,True,True,
2022-02,2022-04,3,Referral,18-24,London,Gold,Gold,54,18,False,True,True,Unknown
2022-02,2023-01,12,Comparison Site,55-64,London,Classic,Classic,0,0,True,False,True,
2022-02,2022-02,1,Comparison Site,35-44,Midlands,Classic,Classic,0,0,True,False,True,Poor service
2022-02,2023-04,15,Online,25-34,London,Classic,Classic,0,0,False,False,True,
2022-02,2022-09,8,Comparison Site,35-44,Scotland,Classic,Silver,22,11,False,True,True,Switched provider
2022-02,2024-12,35,Referral,45-54,Midlands,Classic,Platinum,387,28,False,True,False,
2022-02,2022-07,6,Comparison Site,18-24,South East,Silver,Silver,66,11,False,True,True,Moved abroad
2022-02,2024-10,33,Referral,25-34,South East,Gold,Silver,367,18,True,True,True,Fees too high
2022-02,2024-12,35,Outbound,45-54,Wales & NI,Gold,Platinum,692,28,True,True,False,
2022-02,2023-08,19,Outbound,45-54,Wales & NI,Silver,Classic,55,11,True,True,True,Moved abroad
2022-02,2022-08,7,Comparison Site,35-44,London,Classic,Classic,0,0,True,False,True,Fees too high
2022-02,2024-12,35,Online,55-64,Scotland,Gold,Gold,630,18,False,True,False,
2022-02,2024-10,33,Referral,45-54,Wales & NI,Platinum,Classic,420,28,True,True,True,
2022-02,2024-12,35,Comparison Site,18-24,Midlands,Silver,Gold,469,18,True,True,False,
2022-02,2022-06,5,Online,25-34,London,Classic,Classic,0,0,False,False,True,
2022-02,2024-12,35,Online,35-44,North,Platinum,Platinum,812,28,True,True,False,
2022-02,2022-02,1,Outbound,65+,London,Classic,Classic,0,0,True,False,True,Fees too high
2022-02,2023-03,14,Comparison Site,35-44,South East,Silver,Silver,88,11,True,True,True,Fees too high
2022-02,2022-07,6,Outbound,25-34,London,Silver,Silver,0,0,True,False,True,Unknown
2022-02,2022-05,4,Online,18-24,London,Classic,Classic,0,0,False,False,True,
2022-02,2024-12,35,Broker/IFA,45-54,South East,Silver,Gold,567,18,False,True,False,
2022-02,2024-12,35,Outbound,18-24,London,Silver,Gold,623,18,False,True,False,
2022-02,2022-08,7,Outbound,25-34,Midlands,Silver,Silver,11,11,True,True,True,
2022-02,2024-12,35,Comparison Site,55-64,Midlands,Classic,Classic,198,11,True,True,False,
2022-02,2022-12,11,Branch,45-54,South East,Classic,Classic,0,0,False,False,True,Unknown
2022-02,2023-06,17,Outbound,18-24,Midlands,Classic,Silver,176,11,False,True,True,Unknown
2022-02,2022-05,4,Outbound,45-54,London,Classic,Classic,0,0,False,False,True,Switched provider
2022-02,2024-12,35,Branch,25-34,London,Classic,Gold,255,18,False,True,False,
2022-02,2024-12,35,Online,55-64,North,Silver,Classic,99,11,False,True,False,
2022-02,2022-05,4,Comparison Site,65+,South East,Classic,Classic,0,0,True,False,True,Fees too high
2022-02,2022-04,3,Comparison Site,35-44,South East,Silver,Silver,0,0,True,False,True,Unknown
2022-02,2022-08,7,Comparison Site,55-64,London,Classic,Classic,0,0,True,False,True,Moved abroad
2022-02,2024-12,35,Online,25-34,London,Gold,Platinum,732,28,True,True,False,
2022-02,2024-12,35,Online,45-54,South East,Gold,Gold,630,18,False,True,False,
2022-02,2023-01,12,Outbound,18-24,Midlands,Classic,Classic,0,0,False,False,True,Poor service
2022-02,2024-12,35,Comparison Site,25-34,South East,Classic,Silver,219,18,True,True,False,
2022-02,2023-04,15,Comparison Site,35-44,North,Gold,Silver,106,18,True,True,True,Fees too high
2022-02,2024-12,35,Referral,25-34,Wales & NI,Platinum,Platinum,739,28,False,True,False,
2022-02,2022-02,1,Referral,25-34,Midlands,Classic,Classic,0,0,False,False,True,
2022-02,2024-12,35,Referral,55-64,North,Silver,Silver,490,18,False,True,False,
2022-02,2022-10,9,Outbound,25-34,London,Platinum,Gold,64,28,True,True,True,Fees too high
2022-02,2024-12,35,Outbound,25-34,North,Silver,Silver,319,11,True,True,False,
2022-02,2024-12,35,Comparison Site,18-24,South East,Silver,Silver,385,11,False,True,False,
2022-02,2024-12,35,Outbound,18-24,North,Gold,Platinum,640,28,False,True,False,
2022-02,2023-10,21,Referral,45-54,South East,Platinum,Gold,408,28,False,True,True,Unknown
2022-02,2023-12,23,Branch,35-44,South East,Platinum,Platinum,644,28,False,True,True,Poor service
2022-02,2024-12,35,Outbound,45-54,South East,Classic,Silver,263,18,True,True,False,Poor service
2022-02,2024-12,35,Outbound,35-44,South East,Silver,Gold,539,18,False,True,False,
2022-02,2022-07,6,Referral,18-24,Scotland,Classic,Classic,0,0,True,False,True,Bereavement
2022-02,2023-03,14,Comparison Site,35-44,Midlands,Classic,Classic,0,0,True,False,True,Unknown
2022-02,2022-04,3,Outbound,18-24,North,Silver,Silver,33,11,False,True,True,
2022-02,2024-12,35,Branch,65+,Scotland,Platinum,Gold,740,28,False,True,False,
2022-02,2024-12,35,Branch,18-24,London,Platinum,Platinum,970,28,False,True,False,
2022-02,2023-08,19,Comparison Site,35-44,London,Silver,Classic,66,11,False,True,True,
2022-02,2022-02,1,Online,65+,London,Classic,Classic,0,0,True,False,True,
2022-02,2024-12,35,Branch,35-44,Midlands,Silver,Platinum,826,28,False,True,False,
2022-02,2023-09,20,Comparison Site,55-64,Scotland,Classic,Classic,88,11,True,True,True,Unknown
2022-02,2024-12,35,Comparison Site,55-64,London,Silver,Gold,452,18,True,True,False,
2022-02,2024-05,28,Comparison Site,25-34,South East,Silver,Classic,165,11,True,True,True,Switched provider
2022-02,2024-12,35,Branch,18-24,Midlands,Gold,Platinum,562,28,True,True,False,
2022-02,2023-08,19,Branch,18-24,Scotland,Silver,Silver,258,18,False,True,True,Bereavement
2022-02,2024-12,35,Broker/IFA,35-44,London,Gold,Platinum,960,28,False,True,False,
2022-02,2024-09,32,Online,65+,London,Platinum,Platinum,728,28,True,True,True,Switched provider
2022-02,2024-01,24,Branch,45-54,Wales & NI,Silver,Silver,264,11,False,True,True,
2022-02,2022-07,6,Online,18-24,North,Silver,Silver,0,0,True,False,True,Fees too high
2022-02,2023-08,19,Branch,35-44,Midlands,Classic,Silver,132,11,False,True,True,
2022-02,2023-03,14,Comparison Site,35-44,South East,Silver,Silver,88,11,True,True,True,Fees too high
2022-02,2024-12,35,Referral,45-54,Scotland,Gold,Silver,504,18,False,True,False,
2022-02,2023-08,19,Outbound,55-64,London,Gold,Gold,234,18,True,True,True,Switched provider
2022-02,2022-08,7,Online,18-24,London,Gold,Gold,18,18,True,True,True,
2022-02,2024-12,35,Comparison Site,45-54,Midlands,Silver,Classic,0,0,True,False,False,
2022-02,2022-10,9,Outbound,35-44,Scotland,Classic,Classic,0,0,False,False,True,Unknown
2022-02,2024-03,26,Outbound,25-34,North,Classic,Silver,11,11,True,True,True,Fees too high
2022-02,2024-12,35,Branch,18-24,Wales & NI,Classic,Platinum,331,28,False,True,False,
2022-02,2024-12,35,Branch,45-54,North,Gold,Gold,662,28,False,True,False,
2022-02,2022-09,8,Comparison Site,45-54,London,Silver,Classic,0,0,True,False,True,
2022-02,2022-04,3,Referral,35-44,Midlands,Silver,Silver,33,11,False,True,True,Poor service
2022-02,2023-01,12,Online,25-34,Midlands,Classic,Classic,0,0,False,False,True,Unknown
2022-02,2024-12,35,Branch,55-64,Scotland,Gold,Platinum,690,28,False,True,False,
2022-02,2024-12,35,Referral,35-44,South East,Silver,Gold,567,18,False,True,False,
2022-02,2022-03,2,Outbound,65+,London,Platinum,Platinum,56,28,False,True,True,
2022-02,2023-08,19,Online,35-44,London,Platinum,Platinum,532,28,False,True,True,Switched provider
2022-02,2022-03,2,Outbound,65+,South East,Classic,Classic,0,0,False,False,True,Unknown
2022-02,2024-12,35,Branch,25-34,North,Classic,Gold,492,28,False,True,False,
2022-02,2024-12,35,Comparison Site,18-24,London,Silver,Gold,396,18,True,True,False,
2022-02,2024-12,35,Branch,55-64,Wales & NI,Silver,Silver,455,18,False,True,False,
2022-02,2023-10,21,Online,25-34,Midlands,Silver,Silver,165,11,True,True,True,Fees too high
2022-02,2024-12,35,Referral,25-34,Midlands,Gold,Platinum,890,28,False,True,False,
2022-02,2022-05,4,Comparison Site,35-44,Midlands,Classic,Classic,0,0,False,False,True,Bereavement
2022-02,2022-07,6,Online,35-44,North,Classic,Classic,0,0,True,False,True,
2022-02,2024-12,35,Referral,35-44,North,Gold,Silver,427,18,False,True,False,
2022-02,2023-04,15,Comparison Site,45-54,London,Classic,Silver,132,11,False,True,True,
2022-02,2023-08,19,Online,18-24,South East,Classic,Classic,0,0,False,False,True,Unknown
2022-02,2024-12,35,Comparison Site,35-44,South East,Silver,Platinum,624,28,False,True,False,
2022-02,2024-12,35,Branch,45-54,Scotland,Platinum,Gold,524,28,True,True,False,
2022-02,2024-12,35,Branch,25-34,South East,Gold,Gold,860,28,False,True,False,
2022-02,2024-12,35,Branch,45-54,Wales & NI,Silver,Silver,385,11,False,True,False,
2022-02,2023-07,18,Comparison Site,45-54,South East,Classic,Classic,0,0,True,False,True,
2022-02,2023-07,18,Comparison Site,35-44,London,Silver,Silver,198,11,False,True,True,Switched provider
2022-02,2023-03,14,Online,25-34,Wales & NI,Silver,Silver,154,11,False,True,True,Fees too high
2022-02,2023-01,12,Online,35-44,South East,Silver,Silver,66,11,True,True,True,
2022-02,2022-02,1,Comparison Site,35-44,Scotland,Silver,Silver,0,0,True,False,True,Moved abroad
2022-02,2024-12,35,Referral,25-34,Midlands,Classic,Gold,673,28,False,True,False,
2022-02,2024-12,35,Referral,45-54,Midlands,Platinum,Gold,532,28,True,True,False,
2022-02,2023-11,22,Referral,18-24,Wales & NI,Silver,Silver,312,18,False,True,True,Poor service
2022-02,2024-12,35,Referral,18-24,South East,Platinum,Platinum,980,28,False,True,False,
2022-02,2022-03,2,Online,55-64,Scotland,Classic,Silver,0,0,True,False,True,Fees too high
2022-02,2022-04,3,Comparison Site,25-34,Wales & NI,Classic,Classic,0,0,True,False,True,
2022-02,2024-12,35,Comparison Site,25-34,South East,Classic,Silver,319,11,True,True,False,
2022-02,2024-12,35,Comparison Site,35-44,South East,Silver,Gold,634,28,False,True,False,
2022-02,2024-12,35,Online,35-44,South East,Silver,Silver,385,11,False,True,False,
2022-02,2023-02,13,Online,35-44,North,Gold,Gold,227,18,False,True,True,
2022-02,2024-12,35,Online,45-54,London,Classic,Gold,473,18,True,True,False,
2022-02,2022-03,2,Online,18-24,London,Silver,Silver,22,11,False,True,True,Poor service
2022-02,2024-12,35,Branch,35-44,Scotland,Gold,Gold,375,18,True,True,False,
2022-02,2024-12,35,Online,65+,North,Platinum,Gold,710,28,False,True,False,
2022-02,2024-12,35,Broker/IFA,18-24,South East,Silver,Silver,385,11,False,True,False,
2022-02,2024-03,26,Online,35-44,London,Gold,Gold,360,18,True,True,True,
2022-02,2024-12,35,Referral,55-64,North,Silver,Platinum,734,28,True,True,False,
2022-02,2024-07,30,Comparison Site,25-34,North,Silver,Gold,484,18,False,True,True,Unknown
2022-02,2024-12,35,Online,65+,South East,Silver,Gold,508,18,True,True,False,
2022-02,2024-12,35,Branch,35-44,South East,Platinum,Gold,890,28,False,True,False,
2022-02,2024-10,33,Outbound,35-44,South East,Gold,Silver,33,11,True,True,True,
2022-02,2024-11,34,Online,65+,London,Classic,Silver,143,11,True,True,True,Switched provider
2022-02,2023-08,19,Outbound,25-34,North,Classic,Classic,0,0,True,False,True,Fees too high
2022-02,2024-12,35,Outbound,18-24,South East,Platinum,Platinum,980,28,False,True,False,
2022-02,2024-12,35,Broker/IFA,35-44,London,Gold,Gold,860,28,False,True,False,
2022-02,2022-08,7,Comparison Site,18-24,London,Classic,Classic,0,0,True,False,True,
